member_id,phrase,augmentation,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20,rolloff_mean,rolloff_std,rms_mean,rms_std
Christophe,yes_approve,original,-462.4716796875,133.8343048095703,67.1556396484375,93.73078155517578,27.14763641357422,30.231096267700195,18.322120666503906,33.52442169189453,5.856513023376465,25.567197799682617,0.2582591772079468,23.716533660888672,-7.306238174438477,22.911787033081055,7.455108165740967,9.46031379699707,-13.877349853515625,12.677511215209961,0.651718258857727,10.730271339416504,-6.047525882720947,15.28571605682373,-1.4684101343154907,13.596317291259766,-5.840265274047852,7.674079895019531,-2.5559098720550537,10.879151344299316,-19.474384307861328,9.303730010986328,9.586482048034668,8.623855590820312,-10.740119934082031,7.585772514343262,6.544854164123535,7.146432876586914,-5.741800308227539,6.83351993560791,-1.0901870727539062,6.559496879577637,5410.962665264423,3196.540204373099,0.013558778911828995,0.008978591300547123
Christophe,yes_approve,pitch_shifted,-476.51043701171875,105.91262817382812,69.98865509033203,93.7712631225586,25.38786506652832,33.178123474121094,15.59801197052002,37.27104187011719,0.615310549736023,18.730131149291992,-3.1474485397338867,18.443222045898438,-5.619722843170166,25.932641983032227,1.1332811117172241,11.488417625427246,-17.49936294555664,11.091839790344238,3.339540719985962,11.998431205749512,-10.278801918029785,14.443443298339844,-3.9104325771331787,6.985640525817871,-9.129935264587402,9.23830795288086,-11.042760848999023,7.733359336853027,-0.86151522397995,7.406582355499268,4.286020278930664,7.748590469360352,-9.314838409423828,9.801793098449707,6.354918956756592,8.79909610748291,-12.879168510437012,6.073828220367432,2.412670135498047,7.580201625823975,5267.187124399038,3141.4066338049265,0.010065151378512383,0.006199055816978216
Christophe,yes_approve,time_stretched,-464.21636962890625,102.66411590576172,72.2679214477539,94.1870346069336,26.661130905151367,30.281917572021484,18.63459014892578,34.009788513183594,4.170782566070557,26.436777114868164,0.590862512588501,23.80124855041504,-9.194450378417969,23.720489501953125,8.287996292114258,7.35964822769165,-17.21127700805664,11.493341445922852,-0.5919260382652283,8.435935020446777,-6.869405269622803,13.855916976928711,-2.645259141921997,12.454832077026367,-5.927077770233154,5.64808464050293,-2.534625768661499,9.759480476379395,-20.05732536315918,7.879691123962402,10.627379417419434,7.106917381286621,-11.436661720275879,5.65504789352417,6.948784351348877,7.557313442230225,-5.169702529907227,7.770481586456299,-0.9796775579452515,5.9477972984313965,5255.497233072917,3174.303184705634,0.010795916430652142,0.0073006427846848965
Christophe,yes_approve,noisy,-393.6023174624834,69.35217881155975,38.499693302570854,68.4662600476165,24.711652236058182,24.72297368375686,16.127902676577428,27.625536574659055,6.053487504005301,22.948366072796684,0.6163455453121267,19.57734596075522,-4.091540031689839,17.04509553306225,3.3647226638988617,6.087050593128774,-6.705247988372915,10.293706665805875,-2.841819347863685,8.46656352458723,-4.873191587320874,12.278189049831035,-3.8657462511338876,8.770013824531153,-5.156069935144115,6.536264188253745,-4.469817455844888,8.845411231995238,-12.343325807808288,8.354069184176357,3.175262696784654,8.410381413232688,-6.398340932334626,4.8447085165640384,2.008760655688558,5.642861425779849,-2.225184075821702,5.987322220120849,-2.1768360897188614,4.997319834970126,6876.5455979567305,2473.1727464888354,0.013638303594860764,0.008878335627886662
kanisa,confirm_transaction,original,-553.89599609375,85.60675048828125,96.89974975585938,61.81144714355469,3.285799980163574,26.286251068115234,18.45722770690918,31.350093841552734,12.81975269317627,23.033470153808594,6.343276500701904,19.80425262451172,5.141172885894775,23.111766815185547,-13.417630195617676,13.738143920898438,-6.502547264099121,11.253314971923828,20.456575393676758,12.483559608459473,-10.958891868591309,7.403680324554443,-3.3657562732696533,12.582983016967773,-12.975324630737305,12.997659683227539,0.5666481852531433,10.880350112915039,-8.307249069213867,9.070184707641602,-5.015997886657715,7.558708190917969,-20.41314125061035,8.893906593322754,-6.1151814460754395,6.063326358795166,-4.122469425201416,8.494791984558105,-3.651684284210205,5.406402111053467,4278.508537046371,2722.920670019631,0.003931750543415546,0.002648422494530678
kanisa,confirm_transaction,pitch_shifted,-575.9401245117188,79.92475128173828,93.47949981689453,57.40807342529297,-0.9026936292648315,26.99693489074707,23.258018493652344,31.480724334716797,4.554149150848389,20.82488441467285,4.68898344039917,17.953100204467773,-5.237998008728027,19.081735610961914,-12.78622055053711,16.82882308959961,5.860261917114258,12.752236366271973,8.947824478149414,9.359700202941895,-21.517812728881836,8.714418411254883,-4.19614839553833,13.90854549407959,-12.536233901977539,11.995063781738281,-0.7444679737091064,8.348581314086914,-17.79610824584961,8.148186683654785,-11.304461479187012,9.025619506835938,-14.848398208618164,5.510610103607178,7.092958927154541,7.198287487030029,-8.415914535522461,6.312053203582764,2.973768472671509,6.626436710357666,4268.262900075605,2582.476481271816,0.002886928152292967,0.0016559577779844403
kanisa,confirm_transaction,time_stretched,-565.7664184570312,78.75843811035156,92.47258758544922,55.03987121582031,1.418114185333252,23.630277633666992,17.36766242980957,31.912506103515625,10.164950370788574,23.81968116760254,5.802690029144287,17.544607162475586,2.4917898178100586,23.061094284057617,-12.317208290100098,11.96402645111084,-8.322667121887207,10.600289344787598,19.92448616027832,11.105155944824219,-9.373743057250977,7.088023662567139,-3.757844924926758,12.270669937133789,-13.206913948059082,10.595479965209961,0.030925611034035683,9.880621910095215,-6.697149753570557,8.163228034973145,-5.100588321685791,7.489515781402588,-20.964771270751953,8.023962020874023,-6.519386291503906,6.383158206939697,-3.741621494293213,7.8159966468811035,-4.539515018463135,5.170916557312012,4436.262063419118,2538.0009756151794,0.002925128908827901,0.002055324614048004
kanisa,confirm_transaction,noisy,-516.0517062444125,58.01288593669075,67.91030761102095,49.369234978976635,13.236819885854175,21.473935375637442,13.588308891756634,24.936444572491894,9.840738628893199,19.53872750541547,7.096518761543189,13.895026156300716,1.375049819075569,15.307543755749705,-10.1090954993703,10.751103315049935,-4.186488414162941,10.09857644871302,12.072217529128482,11.248835116449632,-3.6338179231263195,5.292761253755261,-7.138921610115675,9.428628207285838,-8.152547574898724,11.207764520560785,-3.7305929020527815,9.83988928974954,-5.063328744691183,6.994431778488769,-8.468942458918969,6.5388305690046336,-15.976157543841607,7.2055942329300855,-7.44544969056272,4.520891949492974,-3.6210790099821706,6.3928542356291596,-5.485534448693499,5.385427100020657,5729.568579889113,2444.2627253636706,0.003938173155208118,0.002646018105997426
Christophe,confirm_transaction,original,-372.9049987792969,138.3342742919922,135.3472442626953,56.14888381958008,-6.127707004547119,41.63312911987305,25.840383529663086,21.357805252075195,2.6725988388061523,38.74066162109375,13.670797348022461,18.144641876220703,-6.744383335113525,13.057889938354492,-9.540186882019043,13.01467227935791,-8.007462501525879,11.04981517791748,-1.9868929386138916,8.166607856750488,-7.59017276763916,11.336404800415039,0.9261429905891418,10.239507675170898,-9.69511890411377,7.678165435791016,-0.6207543611526489,8.89088249206543,-9.172493934631348,9.731518745422363,-1.1209546327590942,7.397889614105225,-2.0693752765655518,7.476262092590332,-4.639102935791016,7.642913341522217,-8.330934524536133,8.35573959350586,-2.3938064575195312,7.21309757232666,2738.9115767045455,1926.9893950620014,0.02347518689930439,0.017294572666287422
Christophe,confirm_transaction,pitch_shifted,-384.2237854003906,134.53994750976562,125.35454559326172,52.852088928222656,-7.648001670837402,39.22022247314453,24.689697265625,24.113637924194336,-3.0915334224700928,34.38725662231445,10.243949890136719,12.065547943115234,-17.28858757019043,15.622847557067871,-8.0527982711792,11.00781536102295,-7.948486328125,12.220857620239258,-3.447524070739746,8.943156242370605,-6.928579330444336,9.51187515258789,-1.85140061378479,7.0228471755981445,-9.955595016479492,10.738297462463379,-0.9583752155303955,11.41038990020752,-9.313969612121582,8.241446495056152,1.0663602352142334,6.8327250480651855,-12.44704532623291,7.1828155517578125,-6.472006797790527,5.779256820678711,-6.6414995193481445,6.277647018432617,-5.224422454833984,7.7101593017578125,3151.398259943182,2010.6904763785267,0.016729706898331642,0.012410648167133331
Christophe,confirm_transaction,time_stretched,-386.06756591796875,137.0472869873047,133.00241088867188,52.12342071533203,-3.9915926456451416,37.883750915527344,25.031126022338867,18.149675369262695,-1.7845158576965332,33.184722900390625,13.921283721923828,17.65887451171875,-9.131895065307617,10.990436553955078,-8.668729782104492,11.17169189453125,-8.367438316345215,11.046978950500488,-0.740383505821228,7.627589702606201,-7.946236610412598,11.052879333496094,2.1668970584869385,9.999340057373047,-10.666118621826172,7.11126184463501,0.08696341514587402,7.085094928741455,-9.502817153930664,8.969616889953613,0.6347301006317139,7.479861736297607,-3.325054168701172,8.498303413391113,-5.081508159637451,6.771139144897461,-10.476313591003418,8.567533493041992,-1.7747844457626343,5.444936275482178,2939.9551391601562,1919.2806221265462,0.01726604998111725,0.011626656167209148
Christophe,confirm_transaction,noisy,-305.2342305869297,77.26246292470167,85.79006647331555,49.73391217741971,10.762805171639268,25.342307370441798,10.450611657281604,15.318300010528938,3.7439477928491636,24.701156806464045,7.370163637807552,15.03692880198334,-3.5254172071837973,11.039456546559538,-6.846617231775136,12.463777500046058,-4.911565848072079,9.689574869250828,-4.270763742044218,6.6945752423197575,-3.6357629045716213,9.823557034611142,-2.9226112758747456,8.841794578836215,-6.351517316734792,5.995224026887785,-4.049462825606189,5.9887253084196495,-5.040560999643371,6.936188750803714,-2.141036540450452,6.0651860972535045,-1.9499190599817888,5.047326657775744,-5.733224308703085,4.945224856141889,-6.856902144325351,5.222225637582766,-4.0272437728551,5.601800850857877,5491.526100852273,2482.3120096467446,0.02356946029442631,0.017227194106547848
Anne,confirm_transaction,original,-547.4406127929688,145.01907348632812,91.8236083984375,55.691162109375,10.500971794128418,49.82133483886719,22.444557189941406,22.228729248046875,13.535354614257812,18.58788299560547,-1.5383918285369873,22.74261474609375,13.544050216674805,15.887578964233398,-7.925661087036133,17.826337814331055,-10.053844451904297,15.568229675292969,9.9574556350708,14.971338272094727,0.8689631223678589,12.74704360961914,2.367015838623047,7.498325824737549,-1.6752666234970093,8.793755531311035,3.171955108642578,10.006950378417969,-5.359044551849365,9.53909683227539,-5.816337585449219,7.608950138092041,-13.905076026916504,12.505024909973145,-2.1231837272644043,6.730370044708252,-9.99048900604248,8.598292350769043,-0.02453208714723587,6.535687446594238,4373.360928622159,2433.7638251294884,0.006844969466328621,0.00803261436522007
Anne,confirm_transaction,pitch_shifted,-574.9443359375,148.58299255371094,91.77173614501953,49.23236846923828,5.794665813446045,50.87841033935547,23.993019104003906,21.155961990356445,4.625809192657471,19.967845916748047,2.0260250568389893,15.201981544494629,6.360761642456055,14.169390678405762,-15.646931648254395,20.822555541992188,-0.697847843170166,12.007750511169434,10.957402229309082,19.133026123046875,-4.212110996246338,7.464920997619629,1.0852293968200684,8.970158576965332,-3.129418134689331,8.823208808898926,-4.906242370605469,9.127669334411621,-13.56333065032959,11.440351486206055,-10.954631805419922,9.594391822814941,-6.016668319702148,6.298831462860107,-2.989861488342285,5.272210121154785,-6.586112976074219,7.907628536224365,-2.057511568069458,6.555152893066406,4430.374977805398,2304.2450128751,0.0043913740664720535,0.004957002587616444
Anne,confirm_transaction,time_stretched,-564.0184936523438,145.2751007080078,86.65484619140625,48.94110107421875,11.388482093811035,46.848388671875,21.529325485229492,20.24660301208496,12.175339698791504,17.5798397064209,-1.0045658349990845,20.381210327148438,11.382452011108398,14.685975074768066,-8.14111042022705,16.020418167114258,-12.327099800109863,17.015409469604492,10.575215339660645,14.195028305053711,0.6018109321594238,11.550976753234863,1.6297895908355713,7.078591823577881,-0.4606589674949646,8.465524673461914,3.0382487773895264,9.8704833984375,-5.900680065155029,9.055749893188477,-6.725986957550049,7.726521968841553,-14.82695198059082,12.728222846984863,-1.4750291109085083,6.21063232421875,-10.202302932739258,8.183553695678711,-0.29245424270629883,6.355806827545166,4547.225230823864,2447.8179479247665,0.004605391528457403,0.005488635040819645
Anne,confirm_transaction,noisy,-463.6578459637041,87.16774949917976,47.87157256705909,47.99697980123346,6.3415073384050915,31.492533395584456,14.502915700220813,18.27054342133081,10.367790797987048,14.636905907753889,0.545508405790012,16.089924598535188,8.159978630394333,11.267956762522568,-4.520053572848261,13.94732687816277,-8.150311723444242,15.05278716196277,8.149425228106427,12.32964593266192,3.0833079272591677,10.470230212512188,-0.21106734471853078,5.914724324701676,0.8123481290002563,7.237850310614787,1.0150574371092074,8.387488944736887,-4.040290836203891,8.376082229972708,-6.529204286872626,6.977070950816027,-11.283096986728356,9.788183689685878,-3.7748103397145574,6.051256843262952,-7.086855568152165,6.82192200016221,-3.0350402670823673,5.163800574777751,6995.517800071023,2716.3804310848113,0.006930374456690537,0.007968975587145445
kanisa,yes_approve,original,-567.258544921875,105.42011260986328,95.13421630859375,60.54038619995117,19.188621520996094,29.1882266998291,-3.9519386291503906,31.238563537597656,20.108633041381836,21.98114585876465,-1.720119595527649,22.908161163330078,3.2567391395568848,18.686620712280273,-6.033113956451416,11.687498092651367,-13.493261337280273,14.922468185424805,1.8822101354599,18.085529327392578,-12.966212272644043,14.54513168334961,-3.044813871383667,10.030628204345703,-11.71034049987793,10.948156356811523,5.547918796539307,8.616808891296387,-5.237243175506592,7.8357086181640625,-0.026405127719044685,8.46985912322998,-13.971268653869629,5.859322547912598,-1.2599422931671143,6.300902366638184,-5.585160732269287,7.244838714599609,-5.133978366851807,5.690834999084473,4908.9883340371625,3410.2618265566343,0.003950160462409258,0.0035247846972197294
kanisa,yes_approve,pitch_shifted,-590.9133911132812,99.66163635253906,101.10252380371094,55.725772857666016,6.025221824645996,20.10820198059082,2.6143813133239746,33.24980545043945,16.72759437561035,22.865507125854492,-4.928897380828857,16.431060791015625,-2.1102664470672607,15.850622177124023,-14.256420135498047,12.215575218200684,-12.634953498840332,17.640735626220703,-3.860936403274536,15.752034187316895,-18.005815505981445,11.471749305725098,-0.9036036133766174,8.547466278076172,-5.980661392211914,6.270310878753662,5.219451427459717,8.13039493560791,-14.417892456054688,10.8988037109375,-4.437808513641357,8.187304496765137,-11.70834732055664,6.977141380310059,5.4049835205078125,6.347964286804199,-14.84420394897461,6.494612216949463,0.2309725284576416,9.258943557739258,4596.174910261824,3061.338569640393,0.002702792640775442,0.002313514007255435
kanisa,yes_approve,time_stretched,-582.0355834960938,103.92107391357422,94.64324188232422,51.71270751953125,18.967147827148438,22.94805145263672,-4.658102512359619,30.2663631439209,21.62972068786621,20.532917022705078,-1.5215579271316528,22.048227310180664,1.5151439905166626,18.341960906982422,-7.032531261444092,8.916749000549316,-14.578011512756348,12.825355529785156,1.3677839040756226,14.804007530212402,-16.832788467407227,12.334863662719727,-4.997281074523926,8.710014343261719,-11.292888641357422,10.382206916809082,5.860593795776367,7.150113582611084,-5.135936260223389,7.812699317932129,-0.2752906382083893,6.751010417938232,-14.759078025817871,5.3058319091796875,-1.2868551015853882,4.147380828857422,-5.24251127243042,6.915289878845215,-5.18213415145874,5.574349403381348,5148.519405241936,3216.8944422381574,0.003195667639374733,0.003326177829876542
kanisa,yes_approve,noisy,-518.2567214196048,73.54453447480086,62.30136186878165,39.585176282007936,19.678003541331567,23.255057691310903,1.5173367455428506,25.411758465444468,13.061785724983624,15.332879967285464,0.060513765153417595,18.460380789910054,-1.8553727536206839,13.782953566062908,-6.631220736062152,10.238455571404792,-8.71016671741955,13.186554016166788,-1.2957609392712754,16.240907151131104,-9.58024413182955,12.340462789487452,-6.504029678518361,8.111045864916811,-7.46196610943524,7.996908383492028,0.7658106181127645,7.7211046546163615,-3.788558491719594,6.613346471717334,-3.80534253017271,6.424289633506754,-8.956631084764245,6.802701773678052,-3.253024294446724,5.0898565528549655,-5.23791923218879,6.011309446801379,-4.913016327621224,5.0259691682384116,6865.599926097973,2214.9685903493687,0.003961557486950212,0.0035177012494334763
Anne,yes_approve,original,-487.4864807128906,111.70458984375,74.65180969238281,81.74913787841797,12.8325777053833,43.76081466674805,25.155956268310547,40.30108642578125,-4.387882232666016,23.689729690551758,-14.226503372192383,26.79781150817871,16.883785247802734,28.740142822265625,-19.633289337158203,18.777585983276367,-19.629865646362305,15.081408500671387,-1.8663444519042969,14.75063705444336,-5.3736653327941895,13.884626388549805,-4.799751281738281,9.96606731414795,-2.0719945430755615,8.619405746459961,6.862196445465088,10.422415733337402,-3.456620454788208,7.226292133331299,-9.040544509887695,9.36812973022461,-15.491968154907227,6.072383880615234,-1.838334083557129,7.793286323547363,-14.0560941696167,9.342241287231445,0.38552141189575195,7.511178016662598,5231.7608642578125,3074.6376263402262,0.012277817353606224,0.009851614944636822
Anne,yes_approve,pitch_shifted,-514.3004760742188,103.03523254394531,75.9035415649414,77.3396987915039,4.117414951324463,44.816593170166016,27.66409683227539,39.514522552490234,-19.076847076416016,33.37131118774414,-2.3706183433532715,15.271988868713379,4.937778472900391,21.762834548950195,-30.462848663330078,24.050626754760742,-12.28111457824707,9.479677200317383,4.852334976196289,15.47488784790039,-7.111325740814209,14.704195022583008,1.5032882690429688,9.869321823120117,1.8114970922470093,7.812496662139893,-0.11089739948511124,8.456382751464844,-16.185504913330078,10.596097946166992,-11.70602798461914,6.22031307220459,-4.989985466003418,6.0917439460754395,-3.9070873260498047,10.364439010620117,-6.319985389709473,10.178845405578613,-1.3193072080612183,7.136138916015625,5236.6058349609375,2825.72138620439,0.008221295662224293,0.006731636356562376
Anne,yes_approve,time_stretched,-506.19732666015625,103.58534240722656,74.81155395507812,81.73353576660156,7.797759056091309,44.15385818481445,26.175500869750977,39.09065246582031,-3.947080612182617,24.16510772705078,-14.908535957336426,25.75799560546875,17.952543258666992,29.951845169067383,-21.492542266845703,18.273088455200195,-22.673831939697266,13.731468200683594,-0.4074774980545044,15.235835075378418,-4.664700508117676,13.916186332702637,-4.584738254547119,8.10303020477295,-1.5799412727355957,8.390690803527832,7.498990058898926,9.755860328674316,-4.090676784515381,7.030349254608154,-8.57141399383545,8.76945686340332,-15.797903060913086,6.0529327392578125,-1.660148024559021,8.8026762008667,-14.929353713989258,10.25576400756836,0.8081315755844116,6.726698398590088,5379.875044389205,3040.402254832742,0.008653536438941956,0.006582594010978937
Anne,yes_approve,noisy,-427.39507104749856,73.74898935625265,39.277853934970935,58.61527451271703,15.576793479787586,32.76620347652503,15.7736070754579,32.25895667691619,-2.3681273331634936,16.76330845461605,-8.829275341241791,18.5296052270048,6.671653358920805,16.53698467207126,-13.354834211993062,13.403399190164778,-16.31274250275687,13.847829047971139,-3.385999899596817,10.916113107168364,-5.4953775318022755,10.723178934576259,-4.3137887720199855,8.64655958906986,0.040802694838304635,6.376619958142003,2.686263259717504,8.894009662624411,-4.364269918006471,5.894086817796173,-7.532422535591161,7.91731833620934,-9.9963966253411,4.851224950076304,-4.398286139616319,6.502309628756013,-10.732864970524705,8.355487503632345,-2.4950219508502953,6.474613803215268,6639.224853515625,2613.2330264846673,0.012329446225553169,0.009792757104859048
Excel,yes_approve,original,-382.2203063964844,113.35408020019531,81.61065673828125,103.9024887084961,28.595508575439453,47.18301773071289,30.566539764404297,45.316829681396484,-12.763030052185059,29.359365463256836,19.543363571166992,40.44365310668945,-23.41765594482422,29.34640884399414,-3.095381736755371,9.182609558105469,-9.86496353149414,14.858126640319824,0.7877262234687805,11.152510643005371,-20.6254940032959,17.40945816040039,-8.04452133178711,11.997928619384766,-3.3422865867614746,12.04698371887207,-13.074275970458984,9.595677375793457,-3.609499216079712,6.15388298034668,-5.44351863861084,10.289729118347168,-6.352833271026611,10.73610782623291,-4.432576656341553,8.2299222946167,-11.228470802307129,5.606290340423584,-6.547985553741455,7.882177352905273,3442.1314586292615,2599.7969298539315,0.05223250389099121,0.050469379872083664
Excel,yes_approve,pitch_shifted,-385.38214111328125,104.09230041503906,83.84713745117188,101.50055694580078,35.509891510009766,39.784297943115234,13.801197052001953,49.89805221557617,-14.321573257446289,24.386335372924805,7.836012363433838,33.0772705078125,-28.24671173095703,31.80564308166504,1.2575414180755615,6.577614784240723,-10.529967308044434,14.5943021774292,-5.27817964553833,14.617098808288574,-22.84589385986328,19.613162994384766,3.270122766494751,10.93989372253418,-15.671252250671387,10.807937622070312,-7.120813369750977,9.052180290222168,-4.951539993286133,9.634883880615234,-8.485319137573242,8.998651504516602,-6.938380718231201,5.560213088989258,-11.813251495361328,8.264938354492188,-8.293607711791992,8.335320472717285,-6.621172904968262,6.592371940612793,3792.290704900568,2920.1849061229573,0.04122374206781387,0.039787787944078445
Excel,yes_approve,time_stretched,-385.4587097167969,101.96941375732422,92.93350219726562,92.59139251708984,35.13214874267578,44.217018127441406,33.646148681640625,49.05210494995117,-16.02393913269043,33.606502532958984,16.425689697265625,37.39421844482422,-29.18546485900879,30.399580001831055,-3.974332571029663,9.365966796875,-11.151565551757812,13.62173080444336,2.392971992492676,11.357658386230469,-20.408823013305664,18.462989807128906,-6.713253021240234,13.81816577911377,-3.1968703269958496,13.943285942077637,-14.48781681060791,10.031827926635742,-3.8539953231811523,6.444103717803955,-5.721524715423584,10.23524284362793,-6.509293079376221,9.301460266113281,-5.62251091003418,6.530541896820068,-13.343852996826172,5.110611438751221,-7.435783386230469,8.69301986694336,3257.196044921875,2647.69815209601,0.04272589087486267,0.03852648660540581
Excel,yes_approve,noisy,-269.66958622064544,61.97641926238417,41.203123302098824,58.188043350635496,23.44588411628065,28.262051193595557,22.650741021093612,27.898037521686913,0.25480517701474387,26.161514099653452,3.763533761747421,26.303512699969946,-13.582739934014448,17.582720452658602,-0.4831149879452546,10.887480377221934,-4.198879204912764,9.877687535403126,-4.509183013242959,7.946770336761986,-10.559836467288441,10.144405191837413,-7.75299881076695,12.126336131156076,-5.795450278761063,10.211025256881213,-9.765560148645214,7.658132404153754,-3.1431432041136294,5.726523342279913,-6.403060211992715,6.4456112146687605,-3.5100699259965427,5.5964628448070055,-3.186803849223348,4.882033537161234,-7.046998925060473,4.007625469161759,-4.747044084110023,6.609456135079988,6419.341486150568,2170.6834724887717,0.05263296819945085,0.05018245758521318
Excel,confirm_transaction,original,-311.1770935058594,95.5200424194336,108.45287322998047,92.40699768066406,-3.6234591007232666,43.45259475708008,37.53588104248047,34.350364685058594,-8.235777854919434,31.57953643798828,9.013171195983887,31.28989028930664,-47.77001953125,21.805194854736328,3.039158344268799,18.469053268432617,-7.5351691246032715,16.96259117126465,-2.200012683868408,17.853378295898438,-2.778381109237671,13.155254364013672,-14.387125968933105,17.66106414794922,-18.445058822631836,11.879053115844727,-13.636984825134277,9.660761833190918,-7.49196195602417,10.839140892028809,4.467039108276367,11.578083038330078,-8.083945274353027,10.716459274291992,-10.833940505981445,8.97591781616211,-8.316184997558594,9.345993995666504,-10.946627616882324,9.813529014587402,3659.0193838443397,2327.57269324896,0.05640597268939018,0.035737019032239914
Excel,confirm_transaction,pitch_shifted,-306.69769287109375,77.0120849609375,94.52653503417969,78.80766296386719,3.5761091709136963,37.91287612915039,28.998281478881836,32.93868637084961,-9.799375534057617,25.45387077331543,-10.407281875610352,25.766813278198242,-42.8553352355957,17.85340118408203,15.720054626464844,18.555009841918945,-14.219378471374512,14.228776931762695,-1.2147173881530762,13.626062393188477,-16.18535041809082,14.846546173095703,-18.43796157836914,13.459840774536133,-14.035581588745117,13.140335083007812,-2.409179210662842,9.047536849975586,-1.240444540977478,8.900691986083984,-8.866313934326172,12.389816284179688,-22.230457305908203,8.329236030578613,-8.325950622558594,9.650091171264648,-12.693358421325684,7.200624942779541,-10.238737106323242,6.457339763641357,4418.9789394162735,2491.232320642394,0.040841471403837204,0.027011319994926453
Excel,confirm_transaction,time_stretched,-305.4812316894531,74.46394348144531,110.2885513305664,72.13160705566406,-4.998730659484863,31.4885196685791,39.90007019042969,34.43885803222656,-14.240825653076172,27.611234664916992,8.699636459350586,26.62795639038086,-52.873287200927734,18.00470733642578,3.7868807315826416,17.022897720336914,-10.673760414123535,15.808006286621094,-3.760101079940796,13.565749168395996,-3.913360357284546,10.634705543518066,-11.330370903015137,18.054332733154297,-17.91252899169922,10.966451644897461,-11.356715202331543,9.588994979858398,-6.976794242858887,8.807934761047363,3.856740713119507,9.958952903747559,-8.7025146484375,6.994214057922363,-14.39249038696289,7.004453659057617,-7.821551322937012,9.064179420471191,-11.490867614746094,8.218245506286621,4038.4543678977275,2143.1460850079884,0.040286142379045486,0.026714788749814034
Excel,confirm_transaction,noisy,-247.17300801880583,62.286853303946934,66.03967053502281,67.3729022110443,12.808151382953403,29.859531615954648,21.647054827366695,23.546933613079904,1.0457941040394632,22.671943241636697,-1.3555502145571163,24.55721002655071,-28.3572892143487,17.948305307873635,-2.896134089939458,13.441664279533338,-3.5714819435019804,11.446641925005284,-6.524942830733561,10.141338093253879,-2.453912755754996,8.545884616014447,-9.963270646999124,11.66323381800907,-12.800465346740973,10.119612692096906,-11.164076095485619,7.734942314212681,-6.788111430010195,6.73135922524575,-0.34196501392839357,7.811201705536271,-6.054974350591217,9.021729336662567,-11.424893672578712,7.233564834216453,-6.525016414168718,6.469775473506427,-9.62336032686149,5.989437056919538,5304.074845224057,2345.7583322100386,0.05653301434937056,0.03567767320921304
